 2.716339586150395835e-02,4.716800098111362249e-02,5.685462370176264102e-02,5.168140934479059645e-02,1.137137150487024240e-01,1.223760974449964456e-01,5.551855623136225937e-02,1.232017880057021397e-01,7.831120814069070235e-02,7.754721895820605448e-01,7.714841729007171356e-02,7.213603328100703926e-02,5.543682038277730761e-02,1.136040841165490978e-01,1.612828977485856186e-01,3.773766441476789080e-02,5.768618457062435478e-02,5.321419870931864970e-02,3.945515740376137614e-02,4.527253609789660960e-02,3.723056178225314650e-02,6.117906648050308593e-02,3.180927040661496452e-02,3.504263236628024636e-02,1.774960365642253013e-01,5.492171747117979841e-02,2.008848796255096048e-01,4.415060620527100355e-02,5.405609756780516140e-02,6.083223322874065087e-02 
 2.578288526928729230e-02,4.357168654104925931e-02,5.324896636409603978e-02,5.250354303296378422e-02,1.032271029380533722e-01,1.120617172325834021e-01,5.246892530221736184e-02,1.131827687642771307e-01,7.387108670024589152e-02,7.748242526574690148e-01,7.447107614630543715e-02,6.928545144674402856e-02,5.284575386436618505e-02,1.115513625066680836e-01,1.537631349566536132e-01,3.497242968033120736e-02,5.544084807940130588e-02,5.078948525138227144e-02,3.677168505219363670e-02,4.259843772447746701e-02,3.447600267199046886e-02,5.628301947677671890e-02,2.969056008538883962e-02,3.338226377363262554e-02,1.685682094235239070e-01,5.129244024348633690e-02,2.049995910747919314e-01,4.058323899544957758e-02,5.165701832476876643e-02,5.805336596155408202e-02 
 2.452271075884560059e-02,4.042767497508292784e-02,5.004968188526015549e-02,5.344720104343692046e-02,9.401747511545188729e-02,1.026819235845715106e-01,4.971504128002635081e-02,1.041803096493841840e-01,6.978920831042256800e-02,7.736356606070522446e-01,7.196677188208056020e-02,6.691528328155349481e-02,5.046051945721785614e-02,1.096479134997281335e-01,1.470444784612039424e-01,3.264999562097847807e-02,5.355661042046244713e-02,4.859195941905136706e-02,3.446843659858378484e-02,4.023690189630757530e-02,3.216991802194213435e-02,5.207736858193179330e-02,2.783943627949403421e-02,3.202207838916171223e-02,1.602769947202538070e-01,4.808743857429742530e-02,2.093495918862132710e-01,3.745472281234363265e-02,4.970958591937779669e-02,5.561726283183165975e-02 
 2.335591811115833583e-02,3.769482506112908915e-02,4.720392774223847177e-02,5.444501761903719483e-02,8.595996425360219462e-02,9.427723079273164775e-02,4.722781606010428845e-02,9.612204745516939042e-02,6.598462372172642088e-02,7.722367731241782662e-01,6.958582227331244763e-02,6.491636576187542751e-02,4.827912252769783752e-02,1.077929672472256462e-01,1.409843588876378284e-01,3.068860893958569314e-02,5.193564730794730799e-02,4.656510837830107885e-02,3.247687078918704007e-02,3.812238147184221493e-02,3.023015651017191274e-02,4.843841375920432402e-02,2.624135832162333148e-02,3.091994398756747753e-02,1.525789240602840602e-01,4.525121554661204470e-02,2.138317198674422048e-01,3.469529217634359508e-02,4.812557874935219360e-02,5.344967930701216563e-02 
 2.227258205422533166e-02,3.531347172989851568e-02,4.468672943517193463e-02,5.547765418033956397e-02,7.889086045188964391e-02,8.675216167110066934e-02,4.498189927459739224e-02,8.897274736671900719e-02,6.242199180888441390e-02,7.708121353654230345e-01,6.728359900032709895e-02,6.319923680317562908e-02,4.627896908253048558e-02,1.058981101270575209e-01,1.354574826383126984e-01,2.901930659019569259e-02,5.049220390796349545e-02,4.467262979760300290e-02,3.074438166117432480e-02,3.622193695054010121e-02,2.859690989529495297e-02,4.526759202375219004e-02,2.488117394857891629e-02,3.003288633757816850e-02,1.454193690116211135e-01,4.274026799289099010e-02,2.183867467286273456e-01,3.225512332987434672e-02,4.684171497331179879e-02,5.149773759491083069e-02 
 2.127168072894314310e-02,3.322481456096193497e-02,4.245501059201728378e-02,5.653272504149176036e-02,7.266073554578045268e-02,8.004435588605918195e-02,4.293226246096204513e-02,8.267574377322572943e-02,5.911119076237392189e-02,7.694378580199151552e-01,6.506916828551401188e-02,6.167539541023980831e-02,4.444772303964650284e-02,1.039582688268164690e-01,1.303761295664874753e-01,2.758987414886038270e-02,4.914146320082601882e-02,4.290631889760643247e-02,2.923912033512510167e-02,3.451416327189693600e-02,2.721954830089090560e-02,4.249070776400176719e-02,2.373112141636235517e-02,2.931307578075681430e-02,1.387425848391007355e-01,4.051105556651291018e-02,2.229626730578921912e-01,3.010074687380415170e-02,4.582108822355501765e-02,4.973670908869010088e-02 
 2.034131341288591965e-02,3.139158536845176872e-02,4.045011685378052668e-02,5.757767332602370391e-02,6.715000560507555782e-02,7.407992766077109437e-02,4.104771250862859766e-02,7.714475848551327619e-02,5.605201077529309295e-02,7.681173714029628785e-01,6.296903837033451801e-02,6.029577750701209382e-02,4.278108200330599242e-02,1.019965532007375275e-01,1.256820031072762855e-01,2.636809430592301773e-02,4.784285026815471298e-02,4.125852011337294289e-02,2.793457265190590899e-02,3.298695790422279117e-02,2.606009313198620614e-02,4.006165937841343894e-02,2.275884001913042187e-02,2.873237160679120716e-02,1.325169117467688285e-01,3.852666059856324487e-02,2.275101710871934024e-01,2.820868940394694047e-02,4.503840093549194012e-02,4.810795365386877354e-02 
 1.947604283957848903e-02,2.979068699529574538e-02,3.863755168110116767e-02,5.858011024998877048e-02,6.227635957241628439e-02,6.878220707632531905e-02,3.930413187626802252e-02,7.228089104682222654e-02,5.322185880385799095e-02,7.668297059010743544e-01,6.099822651048358857e-02,5.903384035948711084e-02,4.127500688660146189e-02,1.000320128324303504e-01,1.213338832557372404e-01,2.531816324254965167e-02,4.657603918909580809e-02,3.973343496096282124e-02,2.680355601391037901e-02,3.161932611866502540e-02,2.508896096496937567e-02,3.793777253148178374e-02,2.193922952302673757e-02,2.827633465763512710e-02,1.267236865607920260e-01,3.675234631794033202e-02,2.320142694978633013e-01,2.655232179557909244e-02,4.446270629491166915e-02,4.658985606384746792e-02 
 1.867734192731906884e-02,2.839381436353671795e-02,3.697709352785194525e-02,5.953032298405502853e-02,5.797916522426260766e-02,6.410552517364387359e-02,3.768078344686953685e-02,6.798338280189675231e-02,5.059635740598711351e-02,7.655578829342084557e-01,5.912834503187525126e-02,5.786559199665297637e-02,3.991799732088829877e-02,9.809147978301613335e-02,1.172982883298410162e-01,2.441157719118736136e-02,4.532879796788513715e-02,3.833731572355114636e-02,2.582245242028335941e-02,3.039098811951246315e-02,2.427991744898216897e-02,3.607771961465899846e-02,2.125103870128142169e-02,2.792306514692344255e-02,1.213501433814082597e-01,3.515445948720885561e-02,2.364641888154616067e-01,2.510646288739226684e-02,4.406646512148792993e-02,4.518179007367317812e-02 
 1.794617683977828282e-02,2.717522880828682208e-02,3.545039537677319164e-02,6.041891164668589109e-02,5.420783077146529294e-02,5.998677108503502886e-02,3.615593248787374314e-02,6.418842120114731653e-02,4.815642371375072894e-02,7.642966307714418317e-01,5.732503715162640123e-02,5.676364704155023588e-02,3.868567842356196440e-02,9.617686968195338082e-02,1.135451415491964822e-01,2.362926954832589299e-02,4.409661990823610100e-02,3.706145905874658197e-02,2.497214571140327077e-02,2.928606458174076721e-02,2.360975336571913274e-02,3.444652527412872534e-02,2.067263939050512089e-02,2.765295680457469096e-02,1.163759614729037439e-01,3.370279306526424712e-02,2.408389378740688480e-01,2.384848720166199421e-02,4.382593792651590103e-02,4.388862759907108391e-02 
 1.728778239638273373e-02,2.610347781657540445e-02,3.405215921650239785e-02,6.125203741372808874e-02,5.089576886881097550e-02,5.634818385399686935e-02,3.472225405557216593e-02,6.083286789413622220e-02,4.589071605494832173e-02,7.630323178954878660e-01,5.557104051076877660e-02,5.570974900299008326e-02,3.756301894359770355e-02,9.428527771568651072e-02,1.100400778944398139e-01,2.295794949178076028e-02,4.288640611275440495e-02,3.590006951703139659e-02,2.423627223581159562e-02,2.829485893159999765e-02,2.305638134275378448e-02,3.301505701230356138e-02,2.018590590252045125e-02,2.745037987454834738e-02,1.117717939944328220e-01,3.237029248946865501e-02,2.451200335257590623e-01,2.275857908202461033e-02,4.371639311017982976e-02,4.271560301538568361e-02 
 1.669664533418424579e-02,2.513595427198411780e-02,3.277442683637254994e-02,6.203196537274147104e-02,4.797072704125793230e-02,5.310137045329077488e-02,3.338220104647426911e-02,5.785239746019188445e-02,4.378863159748425105e-02,7.617504517765160132e-01,5.387795964928021597e-02,5.468255146156708602e-02,3.653658753207611465e-02,9.242390930732968801e-02,1.067654328720537560e-01,2.238437332882659003e-02,4.170976347927646266e-02,3.484530882235170601e-02,2.360698807699568302e-02,2.740946998724158590e-02,2.259958993821920004e-02,3.176015568198975458e-02,1.977820903756333237e-02,2.730194624954163096e-02,1.075046216557037360e-01,3.113136196292043412e-02,2.493008362245756615e-01,2.182023733188254155e-02,4.371840516261182863e-02,4.165230085797744231e-02 
 1.615454540053218313e-02,2.424342139439694677e-02,3.161303441299057049e-02,6.275926222294803125e-02,4.535939406263589380e-02,5.016575339146689405e-02,3.213584732999141824e-02,5.518600674506191073e-02,4.183226557669894596e-02,7.604420613729820921e-01,5.226938988529694630e-02,5.366971188458058428e-02,3.559176242787120970e-02,9.062129054149836715e-02,1.037145695753953767e-01,2.189549266085566437e-02,4.056713267767975140e-02,3.388003207773704339e-02,2.307846004817371011e-02,2.661416305485431177e-02,2.222138342320412185e-02,3.066178472486702500e-02,1.943904399819817996e-02,2.719569274760791355e-02,1.035509278006803147e-01,2.996875130816889499e-02,2.533790626970647830e-01,2.101754040525039002e-02,4.381369268506551951e-02,4.068365604580947981e-02 
 1.564361147718151823e-02,2.341920194914881570e-02,3.055840582457747256e-02,6.344451293097164157e-02,4.299690399531552742e-02,4.749671463825388962e-02,3.097618518887967909e-02,5.278002633935807708e-02,3.999866958997855271e-02,7.590932230440990969e-01,5.075391679208496321e-02,5.267493474422968447e-02,3.471558588150591707e-02,8.888601711752130985e-02,1.008761457306904807e-01,2.148816000603670506e-02,3.945752766597099281e-02,3.298504978134908505e-02,2.263790659855824394e-02,2.590152513932253431e-02,2.190873703071394285e-02,2.969821298671515564e-02,1.915961892002926437e-02,2.712519654919720580e-02,9.987893474592579590e-02,2.888691870505999404e-02,2.573421470267769351e-01,2.033694897730409235e-02,4.398476979130427900e-02,3.980775944135750422e-02 
 1.516061679045865862e-02,2.267273913810885499e-02,2.959117898744134667e-02,6.410714246234261449e-02,4.084578708305375283e-02,4.506381319179020295e-02,2.989113851192060078e-02,5.058183086399359318e-02,3.826855672753370907e-02,7.576871016197326281e-01,4.933145667555238756e-02,5.171951916675399108e-02,3.389518362765420179e-02,8.721743446674279365e-02,9.824279851634609706e-02,2.115877390903797561e-02,3.838211941510472069e-02,3.214578111112442738e-02,2.227205074429361442e-02,2.526566468661306519e-02,2.165134099272303381e-02,2.884695137364501338e-02,1.893095475515416126e-02,2.708170251625763303e-02,9.644435810888085658e-02,2.788533557213002112e-02,2.611846934050554569e-01,1.976645944083810225e-02,4.422142860045485957e-02,3.901511469748486505e-02 
 1.470594471924246971e-02,2.200635908450654377e-02,2.870430738436968721e-02,6.476613212432469346e-02,3.888194879517803404e-02,4.282734701919099773e-02,2.886886488888518176e-02,4.855733778391779776e-02,3.663520820969212721e-02,7.562067075903808888e-01,4.799432410622872514e-02,5.082752326843797963e-02,3.312993119976592737e-02,8.560918209759360575e-02,9.580389284422641261e-02,2.090206029926056086e-02,3.733527085439125592e-02,3.136106726999521310e-02,2.196920830830717541e-02,2.470074228785656967e-02,2.144190294845083056e-02,2.809417396961610969e-02,1.874314418884881484e-02,2.705727039682948032e-02,9.321864244132782584e-02,2.695667051423245031e-02,2.649017340228261297e-01,1.929473707620066314e-02,4.451357189082516541e-02,3.830246361085765106e-02 
 1.427770547092066522e-02,2.140925615078381750e-02,2.789712073162464723e-02,6.543706011426730917e-02,3.707988779236603971e-02,4.074560779682290246e-02,2.790324922258013984e-02,4.668578507256160304e-02,3.509125677986579817e-02,7.546464126779771631e-01,4.673806048088646747e-02,5.001360391149811679e-02,3.242094253838245788e-02,8.405658938088955701e-02,9.354294722364220327e-02,2.071149137997752021e-02,3.631280394750113771e-02,3.062923299826569856e-02,2.171960741979728216e-02,2.419830358008856486e-02,2.127485052881883387e-02,2.742832388645277675e-02,1.858645946622405898e-02,2.704679138489718415e-02,9.018629881276485349e-02,2.609061472656082348e-02,2.684937715987553153e-01,1.891110625315917115e-02,4.485212940902061352e-02,3.766703781691849162e-02 
 1.388056147755190040e-02,2.086776817376301274e-02,2.715845674932571008e-02,6.613116050906542309e-02,3.541379046767645367e-02,3.879323096447939712e-02,2.699233202815620736e-02,4.494440737505078776e-02,3.363435853636109751e-02,7.530143481322935095e-01,4.555412797359970067e-02,4.928955758652753261e-02,3.176260440471689872e-02,8.255896613730251410e-02,9.144446558101071432e-02,2.057931097123655295e-02,3.531680535813164212e-02,2.994454547513181186e-02,2.151380219753040723e-02,2.374920394086266207e-02,2.114433143947702654e-02,2.683955587757058669e-02,1.845265874601098588e-02,2.704824902749558557e-02,8.733084945136970756e-02,2.527708513651027999e-02,2.719609761612291621e-01,1.860561083713352382e-02,4.523521060478896683e-02,3.710233443824628718e-02 
 1.351801685091358340e-02,2.037800249580190570e-02,2.647881013827435570e-02,6.685248013440869830e-02,3.386015918128681967e-02,3.696088481331005760e-02,2.613006370414272528e-02,4.331317850276505954e-02,3.226250062009627939e-02,7.513189396050031776e-01,4.442587606574810444e-02,4.867737485207690451e-02,3.114472297050419058e-02,8.112482203250048762e-02,8.950322552953082766e-02,2.049493369233212903e-02,3.435366560251906787e-02,2.929912822455615906e-02,2.134475299348181920e-02,2.334761029077470074e-02,2.104428843339578581e-02,2.631957029656972757e-02,1.833589092264498177e-02,2.706134222521117128e-02,8.463617570344605934e-02,2.451051390840153221e-02,2.753038013789722571e-01,1.836983572967587630e-02,4.565624858315753265e-02,3.660158521604772730e-02 
 1.318794927780897464e-02,1.994317193811134814e-02,2.585263620635513959e-02,6.760022240632745927e-02,3.240809333016902993e-02,3.524615636431238652e-02,2.531389633065728173e-02,4.177229436613150160e-02,3.097472564964176556e-02,7.495673030321703401e-01,4.334443943609844752e-02,4.818116656026427691e-02,3.055493199312886432e-02,7.975338709547807881e-02,8.771148392652583503e-02,2.044683206650499407e-02,3.342424999242010752e-02,2.868645852707907284e-02,2.120738210696671011e-02,2.298780656642573916e-02,2.096988764017271301e-02,2.586292860539673999e-02,1.823334800304099446e-02,2.708511424962556369e-02,8.209393279801902032e-02,2.378869486100754216e-02,2.785326791030432458e-01,1.819522429012299103e-02,4.609799980273487918e-02,3.615515645693700986e-02 
 1.288679599668951514e-02,1.956153203211141722e-02,2.527636426544466186e-02,6.837206305355203462e-02,3.104627473611853983e-02,3.364401198646993496e-02,2.454170653134402080e-02,4.030850673130181860e-02,2.976515248518329937e-02,7.477663822471800614e-01,4.230121365838424019e-02,4.779191744580646439e-02,2.998601395026401217e-02,7.844118664889465631e-02,8.605935240706152900e-02,2.042314170004810858e-02,3.252658242597161742e-02,2.810632879726249200e-02,2.109764684264270329e-02,2.266269872888937442e-02,2.091552201109092568e-02,2.546632189490305453e-02,1.814275201341541965e-02,2.711638125010829015e-02,7.969755843560510922e-02,2.310864468548345929e-02,2.816586929927641370e-01,1.807378364522027603e-02,4.654682595094261632e-02,3.575297859208081963e-02 
 1.261429007179259987e-02,1.922936194826929679e-02,2.474726928344983534e-02,6.916393770524076334e-02,2.976972966398172549e-02,3.215346960782483610e-02,2.380898460201497091e-02,3.891513907209054324e-02,2.863008349736007041e-02,7.459233369184630202e-01,4.129034296474820565e-02,4.749135999288056631e-02,2.943451722763168465e-02,7.718348537647290453e-02,8.453922439077576900e-02,2.041469506733462058e-02,3.165928442135568233e-02,2.756074840193301068e-02,2.101204989513616450e-02,2.236644274233146046e-02,2.087842138510476175e-02,2.512649924691023884e-02,1.806199857883183935e-02,2.715194169401946578e-02,7.744416116588803689e-02,2.247041448882114434e-02,2.846873181291194044e-01,1.799605444525165243e-02,4.698736497642330701e-02,3.539263531536973595e-02 
 1.237008755973323382e-02,1.894084756051506169e-02,2.425983959070898699e-02,6.997262347896604506e-02,2.857333210499002352e-02,3.076876721398913439e-02,2.311592130764927866e-02,3.759195782327529045e-02,2.756645816681801975e-02,7.440427317883846481e-01,4.031713485547216980e-02,4.726558304780337227e-02,2.890777076825523650e-02,7.598138181236835376e-02,8.314553814442893209e-02,2.041764587312910884e-02,3.081638198923564165e-02,2.705021964216547392e-02,2.094991440183735509e-02,2.209526432417896480e-02,2.085636007029734174e-02,2.484103054463249194e-02,1.799023300112967405e-02,2.718918046348517414e-02,7.533217756766519280e-02,2.187099388375790543e-02,2.876266119755368500e-01,1.795350715756927062e-02,4.741542571960966068e-02,3.507254740079357447e-02 
 1.215150543392373717e-02,1.868685468755493240e-02,2.380873367399627405e-02,7.079503133620201893e-02,2.745779144008475559e-02,2.948100384302942967e-02,2.246333253999799329e-02,3.634091186376575688e-02,2.656846121540423766e-02,7.421290293261741944e-01,3.938510155140606539e-02,4.709833692688703000e-02,2.841278320591889006e-02,7.483150033194740924e-02,8.187042657071230689e-02,2.043286873174998686e-02,2.999399667247604206e-02,2.657339456881580020e-02,2.090822627863975214e-02,2.185213538739605443e-02,2.084656700329634571e-02,2.460494720057360141e-02,1.792509129640418308e-02,2.722706637640137650e-02,7.335759013837395148e-02,2.130154765824721075e-02,2.904897372668782118e-01,1.793993229795232125e-02,4.784239688614699837e-02,3.479142268083434963e-02 
 1.195648764349344084e-02,1.846048211068462841e-02,2.340316141216802759e-02,7.162939009843072302e-02,2.642262912222637095e-02,2.827986375497970606e-02,2.184903415360339718e-02,3.516050810953486039e-02,2.562800685372801368e-02,7.401864635801779224e-01,3.849979361621425067e-02,4.698652748955189917e-02,2.795550980216787718e-02,7.373151102981745364e-02,8.070270128812484511e-02,2.046155078289768614e-02,2.919200693485612952e-02,2.612816604938950071e-02,2.088445409222172700e-02,2.163644241393092305e-02,2.084847014944668508e-02,2.441311973347259912e-02,1.786625229172900120e-02,2.726578428221149153e-02,7.151555323404445996e-02,2.075687688063354575e-02,2.932844731703224683e-01,1.795039508964169084e-02,4.827281753490719751e-02,3.454740942510381441e-02 
 1.178208005576319994e-02,1.825936087486401682e-02,2.305188995416207476e-02,7.247456608739877293e-02,2.545929612593067493e-02,2.715377227718429598e-02,2.126864831148944646e-02,3.404584651277453577e-02,2.474036270616464250e-02,7.382184523180850277e-01,3.766268531388794472e-02,4.692592636279824259e-02,2.753562338121628983e-02,7.267596036884793609e-02,7.963201110191786558e-02,2.050420379303308227e-02,2.841364242564792253e-02,2.571236498220375033e-02,2.087457241726353718e-02,2.144816523312675915e-02,2.086240254630278290e-02,2.426090653678403264e-02,1.781443910883750981e-02,2.730633142918326151e-02,6.979537678893898978e-02,2.023375102931146419e-02,2.960159675830207338e-01,1.798022085826855854e-02,4.870896082119835491e-02,3.433636150132890474e-02 
 1.162831902886718449e-02,1.808348073254473221e-02,2.275497604657228390e-02,7.332659731407509263e-02,2.455608632546701919e-02,2.609472533575851738e-02,2.071745920439949096e-02,3.298862115575273979e-02,2.390229585896419540e-02,7.362259732184290861e-01,3.687550297175545833e-02,4.691779677248353320e-02,2.714925308586579877e-02,7.166280256676460514e-02,7.864875717323527304e-02,2.056079866486781871e-02,2.766268363571156019e-02,2.532296813499368415e-02,2.087694027359288107e-02,2.128592370895288077e-02,2.088738053858452126e-02,2.414455328980735782e-02,1.777056459747128336e-02,2.734907630318517135e-02,6.818637193494159199e-02,1.973087452941868492e-02,2.986923054959382817e-01,1.802575407200956992e-02,4.915066790225919302e-02,3.415311669005771655e-02 
 1.149390772271197125e-02,1.793022473333216738e-02,2.250387792369057394e-02,7.417999972394995201e-02,2.370727641871139824e-02,2.510313335479530394e-02,2.019314806280891883e-02,3.198146788264932816e-02,2.311091584985047742e-02,7.342100775854263350e-01,3.613909260823133796e-02,4.696376189871154239e-02,2.679212017254672951e-02,7.069761856929468458e-02,7.774382599032514385e-02,2.062904531537435027e-02,2.694064727792466751e-02,2.495811759795485418e-02,2.089060703014988807e-02,2.114719653052721249e-02,2.092111360290216382e-02,2.406094687229309859e-02,1.773452736615332981e-02,2.739353991634885244e-02,6.667368957680275265e-02,1.925247984530686907e-02,3.013199992061929011e-01,1.808427747508756234e-02,4.958964048380121170e-02,3.399459349567868216e-02 
